-1.000000,1.000000,0.000000,-0.0000,1.0000,-0.0000,.5,.5,.5,0.875000,0.625000,
0.000000,1.000000,1.000000,-0.0000,1.0000,-0.0000,.5,.5,.5,0.750000,0.750000,
0.000000,1.000000,0.000000,-0.0000,1.0000,-0.0000,.5,.5,.5,0.750000,0.625000,
0.000000,1.000000,1.000000,-0.0000,0.9593,0.2824,.5,.5,.5,0.625000,0.875000,
-1.000000,-0.299553,5.414392,-0.0000,0.9593,0.2824,.5,.5,.5,0.462779,1.000000,
0.000000,-0.299553,5.414392,-0.0000,0.9593,0.2824,.5,.5,.5,0.462779,0.875000,
-1.000000,1.000000,0.000000,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.625000,0.125000,
-1.000000,-0.298443,3.421339,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.462779,0.250000,
-1.000000,-0.298998,4.417866,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.462779,0.125000,
1.000000,-0.967882,-31.242825,-0.0000,-1.0000,-0.0087,.5,.5,.5,0.375000,0.625000,
0.000000,-0.973179,-30.635574,-0.0000,-1.0000,-0.0087,.5,.5,.5,0.250000,0.750000,
0.000000,-0.967882,-31.242825,-0.0000,-1.0000,-0.0087,.5,.5,.5,0.250000,0.625000,
1.000000,-0.298998,4.417866,1.0000,-0.0000,-0.0000,.5,.5,.5,0.462779,0.625000,
1.000000,1.000000,1.000000,1.0000,-0.0000,-0.0000,.5,.5,.5,0.625000,0.750000,
1.000000,-0.299553,5.414392,1.0000,-0.0000,-0.0000,.5,.5,.5,0.462779,0.750000,
0.000000,1.000000,-1.000000,-0.0000,-0.9595,-0.2818,.5,.5,.5,0.625000,0.375000,
1.000000,-0.298443,3.421339,-0.0000,-0.9595,-0.2818,.5,.5,.5,0.462779,0.500000,
0.000000,-0.298443,3.421339,-0.0000,-0.9595,-0.2818,.5,.5,.5,0.462779,0.375000,
0.000000,-0.298443,3.421339,-0.0000,0.9968,-0.0795,.5,.5,.5,0.462779,0.375000,
1.000000,-0.342180,2.873107,-0.0000,0.9968,-0.0795,.5,.5,.5,0.457293,0.500000,
0.000000,-0.342180,2.873107,-0.0000,0.9968,-0.0795,.5,.5,.5,0.457293,0.375000,
1.000000,-0.298998,4.417866,1.0000,-0.0000,-0.0000,.5,.5,.5,0.462779,0.625000,
1.000000,-0.343290,4.866160,1.0000,-0.0000,-0.0000,.5,.5,.5,0.457293,0.750000,
1.000000,-0.342735,3.869634,1.0000,-0.0000,-0.0000,.5,.5,.5,0.457293,0.625000,
-1.000000,-0.342735,3.869634,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.457293,0.125000,
-1.000000,-0.298443,3.421339,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.462779,0.250000,
-1.000000,-0.342180,2.873107,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.457293,0.250000,
0.000000,-0.299553,5.414392,-0.0000,-0.9968,0.0795,.5,.5,.5,0.462779,0.875000,
-1.000000,-0.343290,4.866160,-0.0000,-0.9968,0.0795,.5,.5,.5,0.457293,1.000000,
0.000000,-0.343290,4.866160,-0.0000,-0.9968,0.0795,.5,.5,.5,0.457293,0.875000,
0.000000,-0.699960,-2.952338,-0.0000,-0.9997,0.0253,.5,.5,.5,0.413403,0.875000,
-1.000000,-0.657515,-1.277722,-0.0000,-0.9997,0.0253,.5,.5,.5,0.418889,1.000000,
-1.000000,-0.699961,-2.952343,-0.0000,-0.9997,0.0253,.5,.5,.5,0.413403,1.000000,
-1.000000,-0.698265,-3.919449,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.413403,0.125000,
-1.000000,-0.654123,-3.211934,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.418889,0.250000,
-1.000000,-0.696569,-4.886553,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.413403,0.250000,
1.000000,-0.655819,-2.244825,1.0000,-0.0000,-0.0000,.5,.5,.5,0.418889,0.625000,
1.000000,-0.699960,-2.952338,1.0000,-0.0000,-0.0000,.5,.5,.5,0.413403,0.750000,
1.000000,-0.698265,-3.919446,1.0000,-0.0000,-0.0000,.5,.5,.5,0.413403,0.625000,
0.000000,-0.654123,-3.211934,-0.0000,0.9997,-0.0253,.5,.5,.5,0.418889,0.375000,
1.000000,-0.696569,-4.886553,-0.0000,0.9997,-0.0253,.5,.5,.5,0.413403,0.500000,
0.000000,-0.696569,-4.886553,-0.0000,0.9997,-0.0253,.5,.5,.5,0.413403,0.375000,
0.000000,-0.474501,3.221466,-0.0000,-0.9971,0.0761,.5,.5,.5,0.440834,0.875000,
-1.000000,-0.521510,2.605745,-0.0000,-0.9971,0.0761,.5,.5,.5,0.435348,1.000000,
0.000000,-0.521510,2.605745,-0.0000,-0.9971,0.0761,.5,.5,.5,0.435348,0.875000,
-1.000000,-0.520378,1.620269,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.435348,0.125000,
-1.000000,-0.473391,1.228412,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.440834,0.250000,
-1.000000,-0.519245,0.634792,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.435348,0.250000,
1.000000,-0.473946,2.224939,1.0000,-0.0000,-0.0000,.5,.5,.5,0.440834,0.625000,
1.000000,-0.521510,2.605745,1.0000,-0.0000,-0.0000,.5,.5,.5,0.435348,0.750000,
1.000000,-0.520378,1.620269,1.0000,-0.0000,-0.0000,.5,.5,.5,0.435348,0.625000,
0.000000,-0.473391,1.228412,-0.0000,0.9970,-0.0770,.5,.5,.5,0.440834,0.375000,
1.000000,-0.519245,0.634792,-0.0000,0.9970,-0.0770,.5,.5,.5,0.435348,0.500000,
0.000000,-0.519245,0.634792,-0.0000,0.9970,-0.0770,.5,.5,.5,0.435348,0.375000,
0.000000,-0.833761,-12.192506,-0.0000,1.0000,-0.0084,.5,.5,.5,0.396945,0.375000,
1.000000,-0.868098,-16.292980,-0.0000,1.0000,-0.0084,.5,.5,.5,0.391459,0.500000,
0.000000,-0.868098,-16.292980,-0.0000,1.0000,-0.0084,.5,.5,.5,0.391459,0.375000,
1.000000,-0.837914,-11.410165,1.0000,-0.0000,-0.0000,.5,.5,.5,0.396945,0.625000,
1.000000,-0.876403,-14.728292,1.0000,-0.0000,-0.0000,.5,.5,.5,0.391459,0.750000,
1.000000,-0.872250,-15.510633,1.0000,-0.0000,-0.0000,.5,.5,.5,0.391459,0.625000,
-1.000000,-0.872250,-15.510633,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.391459,0.125000,
-1.000000,-0.833761,-12.192506,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.396945,0.250000,
-1.000000,-0.868098,-16.292980,-1.0000,-0.0000,-0.0000,.5,.5,.5,0.391459,0.250000,
0.000000,-0.842066,-10.627823,-0.0000,-1.0000,0.0084,.5,.5,.5,0.396945,0.875000,
-1.000000,-0.876403,-14.728292,-0.0000,-1.0000,0.0084,.5,.5,.5,0.391459,1.000000,
0.000000,-0.876403,-14.728292,-0.0000,-1.0000,0.0084,.5,.5,.5,0.391459,0.875000,
1.000000,-0.876403,-14.728292,-0.0000,-1.0000,0.0084,.5,.5,.5,0.391459,0.750000,
0.000000,-0.842066,-10.627823,-0.0000,-1.0000,0.0084,.5,.5,.5,0.396945,0.875000,
0.000000,-0.876403,-14.728292,-0.0000,-1.0000,0.0084,.5,.5,.5,0.391459,0.875000,
-1.000000,-0.833761,-12.192506,-0.0000,1.0000,-0.0084,.5,.5,.5,0.396945,0.250000,
0.000000,-0.868098,-16.292980,-0.0000,1.0000,-0.0084,.5,.5,.5,0.391459,0.375000,
-1.000000,-0.868098,-16.292980,-0.0000,1.0000,-0.0084,.5,.5,.5,0.391459,0.250000,
-1.000000,-0.473391,1.228412,-0.0000,0.9970,-0.0770,.5,.5,.5,0.440834,0.250000,
0.000000,-0.519245,0.634792,-0.0000,0.9970,-0.0770,.5,.5,.5,0.435348,0.375000,
-1.000000,-0.519245,0.634792,-0.0000,0.9970,-0.0770,.5,.5,.5,0.435348,0.250000,
1.000000,-0.474501,3.221466,-0.0000,-0.9971,0.0761,.5,.5,.5,0.440834,0.750000,
0.000000,-0.521510,2.605745,-0.0000,-0.9971,0.0761,.5,.5,.5,0.435348,0.875000,
1.000000,-0.521510,2.605745,-0.0000,-0.9971,0.0761,.5,.5,.5,0.435348,0.750000,
-1.000000,-0.654123,-3.211934,-0.0000,0.9997,-0.0253,.5,.5,.5,0.418889,0.250000,
0.000000,-0.696569,-4.886553,-0.0000,0.9997,-0.0253,.5,.5,.5,0.413403,0.375000,
-1.000000,-0.696569,-4.886553,-0.0000,0.9997,-0.0253,.5,.5,.5,0.413403,0.250000,
1.000000,-0.657515,-1.277719,-0.0000,-0.9997,0.0253,.5,.5,.5,0.418889,0.750000,
0.000000,-0.699960,-2.952338,-0.0000,-0.9997,0.0253,.5,.5,.5,0.413403,0.875000,
1.000000,-0.699960,-2.952338,-0.0000,-0.9997,0.0253,.5,.5,.5,0.413403,0.750000,
1.000000,-0.299553,5.414392,-0.0000,-0.9968,0.0795,.5,.5,.5,0.462779,0.750000,
0.000000,-0.343290,4.866160,-0.0000,-0.9968,0.0795,.5,.5,.5,0.457293,0.875000,
1.000000,-0.343290,4.866160,-0.0000,-0.9968,0.0795,.5,.5,.5,0.457293,0.750000,
-1.000000,-0.298443,3.421339,-0.0000,0.9968,-0.0795,.5,.5,.5,0.462779,0.250000,
0.000000,-0.342180,2.873107,-0.0000,0.9968,-0.0795,.5,.5,.5,0.457293,0.375000,
-1.000000,-0.342180,2.873107,-0.0000,0.9968,-0.0795,.5,.5,.5,0.457293,0.250000,
-1.000000,1.000000,-1.000000,-0.0000,-0.9595,-0.2818,.5,.5,.5,0.625000,0.250000,
0.000000,-0.298443,3.421339,-0.0000,-0.9595,-0.2818,.5,.5,.5,0.462779,0.375000,
-1.000000,-0.298443,3.421339,-0.0000,-0.9595,-0.2818,.5,.5,.5,0.462779,0.250000,
0.000000,-0.967882,-31.242825,-0.0000,-1.0000,-0.0087,.5,.5,.5,0.250000,0.625000,
